state,lon,lat
Alabama,-76.999513,38.843065
Alabama,-76.978685,38.84781
Alabama,-76.978022,38.848543
Alabama,-76.97746,38.849328
Alabama,-76.976719,38.850015
Alabama,-76.938242,38.872463
Alabama,-76.93743,38.873079
Alabama,-76.936983,38.873906
Alabama,-76.936784,38.874792
Alabama,-76.936858,38.875689
Alabama,-76.937183,38.876551
Alabama,-76.937712,38.877351
Alabama,-76.938239,38.878153
Alabama,-76.972631,38.851227
Alabama,-76.971565,38.851549
Alabama,-76.970659,38.852104
Alabama,-76.970011,38.852824
Alabama,-76.973011,38.851186
Alabama,-76.969461,38.857415
Alabama,-76.968824,38.858165
Alabama,-76.969937,38.856723
Alabama,-76.969589,38.857228
Alabama,-76.950768,38.866005
Alabama,-76.950084,38.866729
Alabama,-76.949427,38.867469
Alabama,-76.948756,38.868201
Alabama,-76.948072,38.868925
Alabama,-76.938787,38.871941
Alabama,-76.967424,38.859572
Alabama,-76.939555,38.883189
Alabama,-76.939374,38.882299
Alabama,-76.939266,38.881405
Alabama,-76.939268,38.880504
Alabama,-76.939128,38.879613
Alabama,-76.938664,38.878792
Alabama,-76.958525,38.861999
Alabama,-76.957427,38.862268
Alabama,-76.967015,38.859937
Alabama,-76.965825,38.860381
Alabama,-76.968195,38.858906
Alabama,-76.973702,38.8511
Alabama,-76.951324,38.865594
Alabama,-76.963846,38.861071
Alabama,-76.966899,38.85988
Alabama,-76.965225,38.860589
Alabama,-76.966307,38.860107
Alabama,-76.966367,38.860187
Alabama,-76.967799,38.859359
Alabama,-76.970014,38.857017
Alabama,-76.988519,38.84465
Alabama,-76.987411,38.844893
Alabama,-76.995913,38.843408
Alabama,-76.997042,38.843229
Alabama,-76.989675,38.844476
Alabama,-76.999013,38.843083
Alabama,-76.994704,38.843606
Alabama,-76.994226,38.843688
Alabama,-76.993101,38.84388
Alabama,-76.991975,38.844073
Alabama,-76.951706,38.865438
Alabama,-76.959002,38.861929
Alabama,-76.959582,38.861875
Alabama,-76.965322,38.860555
Alabama,-76.989012,38.844567
Alabama,-76.9571,38.862412
Alabama,-76.956405,38.863119
Alabama,-76.955779,38.863872
Alabama,-76.954807,38.864344
Alabama,-76.953756,38.864713
Alabama,-76.952705,38.865083
Alabama,-76.997676,38.843146
Alabama,-76.998826,38.843092
Alabama,-76.952216,38.865256
Alabama,-76.943521,38.870773
Alabama,-76.942405,38.870997
Alabama,-76.941288,38.87122
Alabama,-76.991658,38.844127
Alabama,-76.986472,38.845173
Alabama,-76.985378,38.845455
Alabama,-76.984292,38.845755
Alabama,-76.96577,38.860294
Alabama,-76.96998,38.853043
Alabama,-76.969977,38.853943
Alabama,-76.969976,38.854844
Alabama,-76.96997,38.855745
Alabama,-76.983433,38.846
Alabama,-76.96997,38.855782
Alabama,-76.96149,38.861727
Alabama,-76.960344,38.861817
Alabama,-76.960172,38.86183
Alabama,-76.938878,38.871895
Alabama,-76.946993,38.869721
Alabama,-76.946005,38.870182
Alabama,-76.940666,38.871346
Alabama,-76.939564,38.871603
Alabama,-76.963147,38.861318
Alabama,-76.962091,38.861672
Alabama,-76.964787,38.860716
Alabama,-76.987572,38.844913
Alabama,-76.947523,38.869379
Alabama,-76.94496,38.870484
Alabama,-76.943844,38.870708
Alabama,-76.951061,38.865779
Alabama,-76.97583,38.850509
Alabama,-76.974765,38.850841
Alabama,-76.979023,38.847547
Alabama,-76.979165,38.847451
Alabama,-76.979787,38.847108
Alabama,-76.973308,38.851154
Alabama,-76.975191,38.85073
Alabama,-76.969938,38.856471
Alabama,-76.969973,38.856236
Alabama,-76.969937,38.857071
Alabama,-76.969974,38.85638
Alabama,-76.982431,38.846285
Alabama,-76.981349,38.846596
Alabama,-76.995332,38.843501
Alabama,-76.980308,38.846911
Alabama,-76.979308,38.847362
Alabama,-76.98853,38.844731
Alabama,-76.989637,38.844487
Alabama,-76.990594,38.844312
Alabama,-76.988049,38.844821
Alaska,-77.036305,38.974919
Alaska,-77.035538,38.975588
Alaska,-77.034803,38.976282
Alaska,-77.03407,38.976978
Alaska,-77.033337,38.977673
Alaska,-77.032605,38.97837
Alaska,-77.031872,38.979066
Alaska,-77.03114,38.979762
Alaska,-77.030408,38.980459
Alaska,-77.029671,38.981152
Alaska,-77.028951,38.981855
Alaska,-77.028212,38.982547
Alaska,-77.027166,38.983528
Alaska,-77.026608,38.984282
Alaska,-77.02795,38.98279
Alaska,-77.027214,38.983484
Arizona,-77.107518,38.925851
Arizona,-77.106666,38.926335
Arizona,-77.106823,38.925463
Arizona,-77.102648,38.928983
Arizona,-77.101782,38.929537
Arizona,-77.103524,38.928397
Arizona,-77.103483,38.927526
Arizona,-77.102493,38.927986
Arizona,-77.101621,38.928565
Arizona,-77.100854,38.929238
Arizona,-77.100088,38.929911
Arizona,-77.099321,38.930584
Arizona,-77.098555,38.931257
Arizona,-77.097791,38.931932
Arizona,-77.103938,38.927384
Arizona,-77.104503,38.927214
Arizona,-77.104118,38.927327
Arizona,-77.105142,38.927147
Arizona,-77.104543,38.927202
Arizona,-77.105293,38.927117
Arizona,-77.106288,38.926612
Arizona,-77.105332,38.927105
Arizona,-77.107065,38.926136
Arkansas,-77.034852,38.940808
Arkansas,-77.027393,38.951614
Arkansas,-77.027688,38.951241
Arkansas,-77.032726,38.943275
Arkansas,-77.032105,38.944032
Arkansas,-77.031766,38.944893
Arkansas,-77.031427,38.945754
Arkansas,-77.032888,38.943089
Arkansas,-77.029507,38.94897
Arkansas,-77.028895,38.949734
Arkansas,-77.028284,38.950498
Arkansas,-77.036443,38.939113
Arkansas,-77.035728,38.9398
Arkansas,-77.035118,38.940503
Arkansas,-77.035352,38.940236
Arkansas,-77.034408,38.941329
Arkansas,-77.033763,38.942076
Arkansas,-77.030691,38.947585
Arkansas,-77.030769,38.94734
Arkansas,-77.030837,38.947248
Arkansas,-77.030822,38.947405
Arkansas,-77.032997,38.942929
Arkansas,-77.0332,38.942736
Arkansas,-77.031281,38.946126
Arkansas,-77.030941,38.946987
Arkansas,-77.03015,38.948259
Arkansas,-77.029811,38.948586
California,-77.046085,38.916997
California,-77.041652,38.917825
California,-77.042805,38.917828
California,-77.043958,38.917831
California,-77.046745,38.916775
California,-77.047817,38.916443
California,-77.048889,38.916111
California,-77.048953,38.916091
California,-77.050027,38.915762
California,-77.051152,38.915585
California,-77.052305,38.915582
California,-77.053458,38.915582
California,-77.054611,38.915579
California,-77.040402,38.917821
California,-77.041555,38.917825
Colorado,-77.033421,38.955886
Colorado,-77.033782,38.955635
Colorado,-77.03295,38.956603
Colorado,-77.036403,38.952558
Colorado,-77.035739,38.953294
Colorado,-77.035105,38.954047
Colorado,-77.034475,38.954802
Colorado,-77.033847,38.955557
Colorado,-77.032316,38.957355
Colorado,-77.031681,38.958107
Colorado,-77.031046,38.95886
Colorado,-77.030409,38.95961
Colorado,-77.029692,38.960203
Colorado,-77.028899,38.960843
Colorado,-77.040031,38.949456
Colorado,-77.039251,38.95012
Colorado,-77.038468,38.950781
Colorado,-77.037687,38.951444
Colorado,-77.045616,38.943934
Colorado,-77.044906,38.944643
Colorado,-77.044181,38.945344
Colorado,-77.043506,38.946074
Colorado,-77.042859,38.946819
Colorado,-77.042201,38.947559
Colorado,-77.037515,38.951592
Colorado,-77.036739,38.952259
Colorado,-77.041456,38.948205
Colorado,-77.040695,38.948882
Connecticut,-77.076624,38.966713
Connecticut,-77.04298,38.90894
Connecticut,-77.043458,38.90976
Connecticut,-77.077212,38.967224
Connecticut,-77.038522,38.901333
Connecticut,-77.038123,38.900497
Connecticut,-77.039386,38.90253
Connecticut,-77.04889,38.918668
Connecticut,-77.043819,38.910381
Connecticut,-77.049167,38.919505
Connecticut,-77.049645,38.920325
Connecticut,-77.050122,38.921145
Connecticut,-77.051234,38.92306
Connecticut,-77.056328,38.93181
Connecticut,-77.056799,38.932633
Connecticut,-77.057039,38.933032
Connecticut,-77.057515,38.933853
Connecticut,-77.046745,38.916775
Connecticut,-77.04482,38.912118
Connecticut,-77.044913,38.912084
Connecticut,-77.044433,38.911265
Connecticut,-77.044408,38.911223
Connecticut,-77.04432,38.911249
Connecticut,-77.044793,38.912071
Connecticut,-77.044195,38.911039
Connecticut,-77.043904,38.910352
Connecticut,-77.04343,38.909531
Connecticut,-77.044278,38.911003
Connecticut,-77.043073,38.908912
Connecticut,-77.042607,38.908089
Connecticut,-77.072903,38.960317
Connecticut,-77.041687,38.906483
Connecticut,-77.04121,38.905663
Connecticut,-77.04513,38.912416
Connecticut,-77.042268,38.907791
Connecticut,-77.042776,38.908599
Connecticut,-77.046911,38.917103
Connecticut,-77.047335,38.917941
Connecticut,-77.044905,38.912296
Connecticut,-77.04628,38.91599
Connecticut,-77.046091,38.914436
Connecticut,-77.046217,38.91533
Connecticut,-77.054166,38.928105
Connecticut,-77.054644,38.928925
Connecticut,-77.051513,38.923536
Connecticut,-77.051991,38.924356
Connecticut,-77.068123,38.952096
Connecticut,-77.068603,38.952915
Connecticut,-77.069083,38.953734
Connecticut,-77.069641,38.954687
Connecticut,-77.070111,38.955509
Connecticut,-77.046222,38.914346
Connecticut,-77.049024,38.919269
Connecticut,-77.047962,38.918621
Connecticut,-77.048637,38.91883
Connecticut,-77.039516,38.90265
Connecticut,-77.064276,38.945484
Connecticut,-77.064754,38.946304
Connecticut,-77.065231,38.947124
Connecticut,-77.065708,38.947944
Connecticut,-77.066185,38.948765
Connecticut,-77.066662,38.949585
Connecticut,-77.067139,38.950405
Connecticut,-77.067616,38.951225
Connecticut,-77.068093,38.952045
Connecticut,-77.060741,38.939396
Connecticut,-77.061218,38.940216
Connecticut,-77.045067,38.912607
Connecticut,-77.045544,38.913427
Connecticut,-77.041032,38.905646
Connecticut,-77.041765,38.906936
Connecticut,-77.040095,38.903736
Connecticut,-77.039618,38.902916
Connecticut,-77.052682,38.925537
Connecticut,-77.053153,38.926359
Connecticut,-77.053633,38.927178
Connecticut,-77.054107,38.927999
Connecticut,-77.042477,38.907827
Connecticut,-77.061681,38.941012
Connecticut,-77.062157,38.941833
Connecticut,-77.070411,38.956033
Connecticut,-77.07089,38.956853
Connecticut,-77.072154,38.959026
Connecticut,-77.045933,38.914096
Connecticut,-77.076087,38.965785
Connecticut,-77.062263,38.942016
Connecticut,-77.062736,38.942838
Connecticut,-77.052353,38.924976
Connecticut,-77.060264,38.938576
Connecticut,-77.059787,38.937756
Connecticut,-77.05931,38.936936
Connecticut,-77.040683,38.904752
Connecticut,-77.054714,38.929044
Connecticut,-77.055192,38.929864
Connecticut,-77.05567,38.930683
Connecticut,-77.056148,38.931503
Connecticut,-77.039952,38.903796
Connecticut,-77.040434,38.904615
Connecticut,-77.04091,38.905435
Connecticut,-77.046315,38.914799
Connecticut,-77.051117,38.922854
Connecticut,-77.041951,38.907253
Connecticut,-77.041684,38.906783
Connecticut,-77.04089,38.905105
Connecticut,-77.041199,38.905644
Connecticut,-77.041973,38.906951
Connecticut,-77.057678,38.934136
Connecticut,-77.058157,38.934956
Connecticut,-77.058635,38.935776
Connecticut,-77.059112,38.936596
Connecticut,-77.072538,38.959687
Connecticut,-77.075573,38.964903
Connecticut,-77.076051,38.965723
Connecticut,-77.046416,38.915868
Connecticut,-77.046333,38.91497
Connecticut,-77.039394,38.902815
Connecticut,-77.039861,38.903638
Connecticut,-77.073092,38.96064
Connecticut,-77.073568,38.961461
Connecticut,-77.074047,38.96228
Connecticut,-77.074526,38.9631
Connecticut,-77.075003,38.96392
Connecticut,-77.075479,38.964741
Connecticut,-77.041055,38.905685
Connecticut,-77.041533,38.906504
Connecticut,-77.046108,38.914095
Connecticut,-77.04563,38.913275
Connecticut,-77.046322,38.914847
Connecticut,-77.040293,38.904076
Connecticut,-77.045241,38.912606
Connecticut,-77.04214,38.907248
Connecticut,-77.070287,38.955816
Connecticut,-77.070977,38.957001
Connecticut,-77.071107,38.957223
Connecticut,-77.071583,38.958043
Connecticut,-77.07206,38.958864
Connecticut,-77.050158,38.921207
Connecticut,-77.050635,38.922027
Connecticut,-77.051112,38.922847
Connecticut,-77.039918,38.903736
Connecticut,-77.040131,38.903796
Connecticut,-77.046372,38.916225
Connecticut,-77.046508,38.916227
Connecticut,-77.076283,38.966123
Connecticut,-77.076416,38.966353
Connecticut,-77.076225,38.966023
Connecticut,-77.076137,38.965872
Connecticut,-77.052239,38.924781
Connecticut,-77.062921,38.943154
Connecticut,-77.063398,38.943974
Connecticut,-77.063564,38.944259
Connecticut,-77.063776,38.944624
Connecticut,-77.064253,38.945444
Delaware,-77.008105,38.892025
Delaware,-77.012953,38.879287
Delaware,-77.013266,38.87842
Delaware,-77.013579,38.877553
Delaware,-77.008395,38.891429
Delaware,-77.007175,38.894797
Delaware,-77.00686,38.895663
Delaware,-77.013887,38.876396
Delaware,-77.003451,38.904555
Delaware,-77.003141,38.905422
Delaware,-77.010834,38.88518
Delaware,-77.013858,38.876781
Delaware,-77.013791,38.876547
Delaware,-77.008226,38.891682
Delaware,-77.008069,38.892312
Delaware,-77.008049,38.892371
Delaware,-77.007722,38.893235
Delaware,-77.007421,38.894104
Delaware,-77.008322,38.891697
Delaware,-77.014431,38.874836
Delaware,-77.014417,38.873936
Delaware,-77.013479,38.873494
Delaware,-77.013923,38.876274
Delaware,-77.01423,38.875406
Delaware,-77.007274,38.894518
Delaware,-77.012648,38.880132
Florida,-77.024034,38.917773
Florida,-77.009099,38.910806
Florida,-77.040879,38.917214
Florida,-77.040278,38.917982
Florida,-77.039226,38.918324
Florida,-77.038141,38.918628
Florida,-77.03707,38.918963
Florida,-77.02967,38.920508
Florida,-77.030792,38.920298
Florida,-77.031912,38.920084
Florida,-77.03302,38.919835
Florida,-77.034085,38.919527
Florida,-76.983441,38.900192
Florida,-76.984548,38.900382
Florida,-77.034432,38.919199
Florida,-77.003362,38.908412
Florida,-77.021911,38.916278
Florida,-77.022921,38.916712
Florida,-77.009008,38.910767
Florida,-77.005508,38.909301
Florida,-76.993116,38.904012
Florida,-76.992106,38.903578
Florida,-76.991095,38.903144
Florida,-76.993736,38.904287
Florida,-77.004666,38.908937
Florida,-77.009823,38.91113
Florida,-77.010837,38.911559
Florida,-77.011851,38.911989
Florida,-77.024301,38.918225
Florida,-77.04344,38.915894
Florida,-77.041656,38.916798
Florida,-77.042624,38.916309
Florida,-77.020663,38.915747
Florida,-77.021678,38.916175
Florida,-77.005363,38.909234
Florida,-77.017161,38.914251
Florida,-77.046222,38.914346
Florida,-77.048255,38.911933
Florida,-77.047536,38.912636
Florida,-77.047057,38.913453
Florida,-77.045801,38.914611
Florida,-77.046343,38.914257
Florida,-77.012159,38.912122
Florida,-77.013173,38.912551
Florida,-77.014184,38.912984
Florida,-77.004324,38.908806
Florida,-77.016733,38.914075
Florida,-77.016164,38.913829
Florida,-76.994902,38.904771
Florida,-76.993884,38.90435
Florida,-76.996483,38.905438
Florida,-77.004497,38.908873
Florida,-76.998343,38.906237
Florida,-76.997334,38.905801
Florida,-77.016895,38.914142
Florida,-77.044067,38.915566
Florida,-76.990183,38.902739
Florida,-76.989807,38.902582
Florida,-77.004823,38.909004
Florida,-77.048706,38.911478
Florida,-77.046519,38.914093
Florida,-77.001981,38.907784
Florida,-77.018302,38.914737
Florida,-77.019313,38.91517
Florida,-76.987408,38.901571
Florida,-77.027039,38.920773
Florida,-77.028189,38.920705
Florida,-77.029326,38.920573
Florida,-77.046681,38.91395
Florida,-77.015858,38.913695
Florida,-77.008365,38.910494
Florida,-77.007351,38.910066
Florida,-77.008616,38.910601
Florida,-77.008697,38.910635
Florida,-77.024374,38.918344
Florida,-77.025156,38.919955
Florida,-77.018029,38.914621
Florida,-76.989565,38.902488
Florida,-76.988553,38.902058
Florida,-76.987539,38.901628
Florida,-76.985217,38.900665
Florida,-77.034363,38.919259
Florida,-76.996124,38.905284
Florida,-76.995111,38.904854
Florida,-77.00153,38.907597
Florida,-77.043945,38.91563
Florida,-77.025648,38.920216
Florida,-77.006209,38.90959
Florida,-77.029535,38.920534
Florida,-77.025914,38.920497
Florida,-77.026463,38.920694
Florida,-77.025108,38.919586
Florida,-77.024822,38.919108
Florida,-77.024876,38.919196
Florida,-76.985926,38.90094
Florida,-77.019963,38.915447
Florida,-76.993199,38.904055
Florida,-76.986587,38.901221
Florida,-77.045675,38.914683
Florida,-77.045979,38.914509
Florida,-77.022946,38.916724
Florida,-77.000971,38.907377
Florida,-77.000484,38.907163
Florida,-76.999459,38.90672
Florida,-76.998821,38.906444
Florida,-76.998999,38.906518
Florida,-76.999859,38.90689
Florida,-77.037032,38.918975
Florida,-77.015177,38.913408
Florida,-77.048687,38.911653
Florida,-76.997141,38.905719
Florida,-77.026082,38.920574
Florida,-77.006054,38.90952
Florida,-77.005348,38.909132
Florida,-77.002714,38.9081
Florida,-77.00477,38.908899
Florida,-77.004602,38.908837
Florida,-77.003576,38.908426
Florida,-77.00543,38.909168
Florida,-77.044191,38.915501
Florida,-77.045138,38.914987
Georgia,-77.022118,38.921327
Georgia,-77.022242,38.922223
Georgia,-77.022372,38.923118
Georgia,-77.0225,38.924013
Georgia,-77.022629,38.924908
Georgia,-77.022759,38.925803
Georgia,-77.022889,38.926698
Georgia,-77.023019,38.927594
Georgia,-77.027266,38.96993
Georgia,-77.027185,38.970828
Georgia,-77.027092,38.971726
Georgia,-77.026572,38.983307
Georgia,-77.026619,38.984454
Georgia,-77.024279,38.936312
Georgia,-77.024964,38.939744
Georgia,-77.025192,38.940627
Georgia,-77.02542,38.94151
Georgia,-77.026885,38.973629
Georgia,-77.026789,38.974526
Georgia,-77.026696,38.975424
Georgia,-77.026602,38.976322
Georgia,-77.026505,38.97722
Georgia,-77.026429,38.978118
Georgia,-77.026443,38.979019
Georgia,-77.026472,38.979919
Georgia,-77.026506,38.980819
Georgia,-77.026533,38.98172
Georgia,-77.026554,38.982621
Georgia,-77.027038,38.972304
Georgia,-77.023371,38.930031
Georgia,-77.023502,38.930926
Georgia,-77.02363,38.931821
Georgia,-77.023229,38.929041
Georgia,-77.02801,38.961262
Georgia,-77.028031,38.961014
Georgia,-77.027859,38.963077
Georgia,-77.028065,38.960567
Georgia,-77.027889,38.962702
Georgia,-77.02792,38.962316
Georgia,-77.027971,38.961713
Georgia,-77.021911,38.916278
Georgia,-77.02199,38.920486
Georgia,-77.021896,38.916802
Georgia,-77.021899,38.917703
Georgia,-77.023282,38.929412
Georgia,-77.023175,38.92867
Georgia,-77.025622,38.942293
Georgia,-77.0245,38.93761
Georgia,-77.024652,38.938503
Georgia,-77.02413,38.935233
Georgia,-77.024253,38.936129
Georgia,-77.025514,38.941873
Georgia,-77.026608,38.984282
Georgia,-77.026596,38.983829
Georgia,-77.022034,38.920801
Georgia,-77.027832,38.963424
Georgia,-77.02776,38.964323
Georgia,-77.027684,38.965221
Georgia,-77.027605,38.96612
Georgia,-77.027525,38.967019
Georgia,-77.024767,38.938984
Georgia,-77.021901,38.918554
Georgia,-77.021902,38.919455
Georgia,-77.021921,38.919997
Georgia,-77.028029,38.956216
Georgia,-77.028152,38.957112
Georgia,-77.028238,38.95801
Georgia,-77.028192,38.958909
Georgia,-77.028123,38.959808
Georgia,-77.022059,38.92097
Georgia,-77.027477,38.967535
Georgia,-77.027441,38.967907
Georgia,-77.027363,38.968806
Georgia,-77.027286,38.969704
Georgia,-77.027501,38.967288
Georgia,-77.023899,38.933654
Georgia,-77.024028,38.934549
Georgia,-77.023879,38.933455
Georgia,-77.023693,38.932294
Georgia,-77.023834,38.933188
Georgia,-77.023638,38.931878
Georgia,-77.026951,38.973029
Georgia,-77.025781,38.942884
Georgia,-77.026004,38.943768
Georgia,-77.026232,38.944651
Georgia,-77.026454,38.945535
Georgia,-77.026663,38.946421
Georgia,-77.026803,38.947315
Georgia,-77.026927,38.94821
Georgia,-77.02705,38.949106
Georgia,-77.027168,38.950002
Georgia,-77.027297,38.950897
Georgia,-77.027418,38.951793
Georgia,-77.027536,38.952689
Georgia,-77.027564,38.952901
Georgia,-77.027589,38.953078
Georgia,-77.027714,38.953973
Georgia,-77.027843,38.954868
Georgia,-77.027966,38.955764
Georgia,-77.02384,38.933224
Georgia,-77.023095,38.928123
Georgia,-77.024296,38.936411
Georgia,-77.024351,38.936732
Hawaii,-77.003666,38.944466
Hawaii,-77.002694,38.943984
Hawaii,-77.001869,38.943357
Hawaii,-77.001205,38.942621
Hawaii,-77.000575,38.941867
Hawaii,-76.999943,38.941113
Hawaii,-77.007503,38.94634
Hawaii,-77.008351,38.946937
Hawaii,-77.008039,38.94661
Hawaii,-77.008655,38.947124
Hawaii,-77.008346,38.946817
Hawaii,-77.008537,38.946963
Hawaii,-77.006952,38.945976
Hawaii,-77.006071,38.945395
Hawaii,-77.005097,38.944923
Hawaii,-77.004022,38.944595
Hawaii,-76.999932,38.9411
Hawaii,-77.00733,38.946231
Idaho,-77.077235,38.931135
Idaho,-77.077855,38.930376
Idaho,-77.078479,38.929618
Idaho,-77.070807,38.940676
Idaho,-77.073149,38.936075
Idaho,-77.07378,38.935321
Idaho,-77.075286,38.933489
Idaho,-77.074668,38.934249
Idaho,-77.074043,38.935006
Idaho,-77.077009,38.931412
Idaho,-77.076368,38.93216
Idaho,-77.075748,38.93292
Idaho,-77.072524,38.936832
Idaho,-77.072112,38.937331
Idaho,-77.071483,38.938086
Idaho,-77.07086,38.938844
Idaho,-77.072363,38.937027
Illinois,-77.022232,38.947892
Illinois,-77.022737,38.948702
Illinois,-77.023244,38.949511
Illinois,-77.016459,38.938693
Illinois,-77.019593,38.943695
Illinois,-77.020113,38.944499
Illinois,-77.02062,38.945308
Illinois,-77.021127,38.946118
Illinois,-77.027871,38.956914
Illinois,-77.025619,38.953311
Illinois,-77.026125,38.95412
Illinois,-77.026631,38.95493
Illinois,-77.027137,38.955739
Illinois,-77.027643,38.956549
Illinois,-77.018591,38.94207
Illinois,-77.016603,38.93892
Illinois,-77.016978,38.939514
Illinois,-77.017268,38.939974
Illinois,-77.017778,38.940782
Illinois,-77.018288,38.94159
Illinois,-77.019469,38.943645
Illinois,-77.018546,38.942
Illinois,-77.018903,38.942565
Illinois,-77.022124,38.947847
Illinois,-77.021499,38.9467
Illinois,-77.021638,38.946813
Illinois,-77.023448,38.949838
Illinois,-77.023953,38.950648
Illinois,-77.02446,38.951457
Illinois,-77.024965,38.952267
Illinois,-77.025404,38.952968
Indiana,-77.011591,38.893579
Indiana,-77.012167,38.893708
Indiana,-77.017086,38.894809
Indiana,-77.015942,38.894714
Indiana,-77.021919,38.893903
Indiana,-77.020826,38.894183
Indiana,-77.016192,38.894813
Indiana,-77.018239,38.894815
Indiana,-77.015799,38.894714
Indiana,-77.015546,38.894714
Indiana,-77.019916,38.894426
Indiana,-77.018938,38.894695
Iowa,-77.034886,38.951337
Iowa,-77.026315,38.942968
Iowa,-77.027036,38.943671
Iowa,-77.027757,38.944375
Iowa,-77.028478,38.945077
Iowa,-77.0292,38.94578
Iowa,-77.025795,38.942937
Iowa,-77.031685,38.94825
Iowa,-77.032417,38.948946
Iowa,-77.030822,38.947405
Iowa,-77.031541,38.948109
Iowa,-77.029705,38.946273
Iowa,-77.030417,38.946981
Iowa,-77.034763,38.951218
Kansas,-77.01043,38.962676
Kansas,-77.009842,38.963452
Kansas,-77.02971,38.936836
Kansas,-77.034852,38.940808
Kansas,-77.025622,38.942293
Kansas,-77.027393,38.951614
Kansas,-77.019593,38.950404
Kansas,-77.019015,38.951183
Kansas,-77.018436,38.951962
Kansas,-77.017857,38.952742
Kansas,-77.017278,38.953521
Kansas,-77.016699,38.9543
Kansas,-77.027688,38.951241
Kansas,-77.032726,38.943275
Kansas,-77.032105,38.944032
Kansas,-77.031766,38.944893
Kansas,-77.031427,38.945754
Kansas,-77.008467,38.965386
Kansas,-77.007877,38.966159
Kansas,-77.007303,38.96694
Kansas,-77.006724,38.96772
Kansas,-77.006135,38.968492
Kansas,-77.01096,38.961965
Kansas,-77.029102,38.9376
Kansas,-77.028522,38.938379
Kansas,-77.027946,38.93916
Kansas,-77.025138,38.942953
Kansas,-77.024555,38.94373
Kansas,-77.023975,38.944509
Kansas,-77.023394,38.945287
Kansas,-77.022819,38.946068
Kansas,-77.032888,38.943089
Kansas,-77.014208,38.957654
Kansas,-77.013629,38.958433
Kansas,-77.027513,38.939741
Kansas,-77.026936,38.940521
Kansas,-77.026358,38.9413
Kansas,-77.025938,38.941867
Kansas,-77.010705,38.962316
Kansas,-77.015015,38.956578
Kansas,-77.029507,38.94897
Kansas,-77.028895,38.949734
Kansas,-77.028284,38.950498
Kansas,-77.014263,38.957653
Kansas,-77.012359,38.960215
Kansas,-77.012941,38.959437
Kansas,-77.014938,38.956702
Kansas,-77.014342,38.957472
Kansas,-77.008899,38.964725
Kansas,-77.008963,38.96479
Kansas,-77.009547,38.964013
Kansas,-77.01013,38.963236
Kansas,-77.010542,38.962685
Kansas,-77.010763,38.962383
Kansas,-77.011041,38.962006
Kansas,-77.012296,38.960185
Kansas,-77.011724,38.960968
Kansas,-77.011132,38.961741
Kansas,-77.015817,38.955488
Kansas,-77.015237,38.956266
Kansas,-77.021417,38.947964
Kansas,-77.02083,38.948739
Kansas,-77.020251,38.949518
Kansas,-77.019672,38.950298
Kansas,-77.036443,38.939113
Kansas,-77.035728,38.9398
Kansas,-77.035118,38.940503
Kansas,-77.035352,38.940236
Kansas,-77.029805,38.936685
Kansas,-77.026025,38.94175
Kansas,-77.010651,38.962387
Kansas,-77.014698,38.957074
Kansas,-77.009172,38.964352
Kansas,-77.026152,38.941578
Kansas,-77.011226,38.961752
Kansas,-77.011803,38.960972
Kansas,-77.034408,38.941329
Kansas,-77.033763,38.942076
Kansas,-77.022337,38.946905
Kansas,-77.030691,38.947585
Kansas,-77.030769,38.94734
Kansas,-77.030837,38.947248
Kansas,-77.016634,38.954388
Kansas,-77.016055,38.955167
Kansas,-77.030822,38.947405
Kansas,-77.01341,38.958728
Kansas,-77.012822,38.959502
Kansas,-77.013468,38.958728
